id,anchor,target,context,score,sim
87aaa6d4129791be,ammonia recovery,ammonia recovery process,C10,0.5,0.9689856
db891248bdf707a0,ammonia recovery,ammonia recovery tower,C10,0.5,0.9308344
782f183113b8b7df,ammonia recovery,ammoniacal liquor preparation,C10,0.75,0.7981017
005c90fde3c22753,ammonia recovery,ammonium gas recovery,C10,0.25,0.6867041
7870a71c14e48a42,ammonia recovery,ammonium recover,C10,0.75,0.6614844
31493fabe26500f4,ammonia recovery,ammonium recovery,C10,0.75,0.6564156
630e5ad01741905f,ammonia recovery,azane separation,C10,0.75,0.61635804
54a94216aee23df8,ammonia recovery,binary hydride,C10,0.25,0.63002366
675b6a7a337fa812,ammonia recovery,chemical extraction,C10,0.25,0.66677815
894668f19377a790,ammonia recovery,colourless gas,C10,0.25,0.48242652
59fa10d2bb973d38,ammonia recovery,distillation process,C10,0.25,0.71064055
a26a40f6dc872b84,ammonia recovery,froth separation,C10,0.0,0.6165827
a11ae35e3f4d29bb,ammonia recovery,gas recovery,C10,0.25,0.6863416
6ce47c9c885de384,ammonia recovery,nh3 recovery,C10,0.75,0.6581701
22aa2aadc9f99ebb,ammonia recovery,nitrogenous waste,C10,0.25,0.72015756
2431bd82e56bde81,ammonia recovery,recovery,C10,0.5,0.6300106
5ce106b7156622c1,ammonia recovery,recovery of money,C10,0.0,0.47192413
d727bcc68c40a75d,ammonia recovery,recovery of password,C10,0.0,0.48731223
1b2676e728c69ca8,ammonia recovery,recovery of vehicle,C10,0.0,0.4844009
459e007e47c9a481,ammonia recovery,regenerate hydrogen nitride,C10,0.75,0.62732655
392a1abc4917986e,ammonia recovery,separation,C10,0.25,0.5959006
15fa52f55b12c7e2,ammonia recovery,solvay process,C10,0.5,0.5826296
13e0280eb9435497,ammonia recovery,sour removal,C10,0.25,0.6679908
d6f3649b0efb9407,ammonia recovery,sour shift,C10,0.25,0.56257564
e35deac9e1b0decc,ammonia recovery,sweet shift,C10,0.25,0.4546354
26a525093dbfbf2e,ammonia recovery,urea recovery,C10,0.5,0.73157173
5d1db7315abce4a1,animal fats,animal cage,C10,0.0,0.54815894
79df3771ecd1dd2e,animal fats,animal care,C10,0.0,0.6867311
f2467b855c968b75,animal fats,animal lipid,C10,0.5,0.7138825
f7d8a5194dc0e13b,animal fats,animal lipids,C10,0.75,0.7336959
b1ff6ec8d57c3040,animal fats,animal oils,C10,0.5,0.81061924
f43c95f7c2f95bcb,animal fats,biochemical mechanisms,C10,0.25,0.57613707
73bbe28657243900,animal fats,biomass,C10,0.25,0.60507244
5ce9ce03beb85c13,animal fats,burning fats,C10,0.0,0.64857394
03de93e72654cf36,animal fats,dietary fat,C10,0.25,0.7986268
6c1f036075c2d298,animal fats,ester of fatty acids,C10,0.5,0.6292385
08676fc1ad9cf187,animal fats,fat molecules,C10,0.25,0.75642383
7464752f7d8f0979,animal fats,fat people,C10,0.0,0.58724093
e3189155eaad2937,animal fats,fat person,C10,0.0,0.56603837
8687670d3413b99d,animal fats,fats,C10,0.5,0.762945
3edf4d471e63283d,animal fats,fatty tissue,C10,0.5,0.71511644
bc61b738724b03fa,animal fats,fish oils,C10,0.5,0.5032409
d8916b562ae9154a,animal fats,lubricating oils,C10,0.25,0.55976045
240e22c80e67a9c7,animal fats,milk fats,C10,0.5,0.6379724
e0582263398d5f88,animal fats,nutrient in food,C10,0.25,0.63410765
7a6fadcb690bd7e9,animal fats,oil,C10,0.5,0.6182287
a8c59a44bb03fef5,animal fats,oils,C10,0.5,0.64489967
60556a743ded5b29,animal fats,pet animal,C10,0.0,0.5571379
1ba3f571c86414ac,animal fats,petroleum oils,C10,0.25,0.5901775
a3e3582e3e96e510,animal fats,rendered fats,C10,0.5,0.8160828
06f625a2fe8b9c59,animal fats,saturated fats,C10,0.25,0.77595514
9ab0fc1c5e29bd4f,animal fats,triglycerides from animals,C10,0.5,0.67108375
7ba418d34001f71b,animal fats,vegetable fats,C10,0.5,0.67765033
762f1591ddecabec,animal fats,vegetable oils,C10,0.5,0.5565145
0c0557249420a314,animal fats,waxes,C10,0.5,0.46189845
aa830c172c3b3bea,average pore size,average diameter,C10,0.5,0.9022461
aaebc56080711786,average pore size,average hole smaller,C10,0.5,0.76492494
faca81c145fad18f,average pore size,average pore,C10,0.5,0.9389448
9bac2c8be0cbe6f8,average pore size,average pore diameter,C10,0.5,0.94593275
896f02a76cb50aa0,average pore size,average pore size diameter,C10,0.5,0.93053186
a474f1fcb980a1e1,average pore size,average pores diameter,C10,0.5,0.9356189
b8b6a92c6c52a56b,average pore size,average pores size,C10,1.0,0.99408567
147e0a6898fe5812,average pore size,average size,C10,0.5,0.900068
89aeea70d8d40b40,average pore size,average size diameter,C10,0.5,0.9126573
a923ba9b19836f8b,average pore size,initial average pore size,C10,0.5,0.8866132
f8c2ae455b66d0a6,average pore size,initial pore size,C10,0.5,0.69440526
f9b5936fc6bb67bb,average pore size,mean pore diameter,C10,0.5,0.76901346
865be6e1ef3d2bf0,average pore size,mean pore size,C10,0.75,0.7826371
819079f39cbf0822,average pore size,mean pores size,C10,0.75,0.77231187
cdd71168563b0107,average pore size,pore,C10,0.5,0.5903718
bb74fccc6f1c6de5,average pore size,pore diameter,C10,0.5,0.71864426
f56d25363765f8f5,average pore size,pore hole size,C10,0.5,0.65718013
c4941f2d857ce2ce,average pore size,pore size,C10,0.5,0.7553576
4c2ad2d3d89b5c8e,average pore size,pore thickness,C10,0.5,0.7150218
028189dea91e50c4,base fuels,air force base,C10,0.0,0.6110759
6688db8d5813a0df,base fuels,alloy type,C10,0.0,0.6274518
662c5296e69095e9,base fuels,army base,C10,0.0,0.6420131
cd8189ba92ded972,base fuels,based distillates,C10,0.25,0.6285195
7d7ce6f2840f62df,base fuels,based fuels,C10,0.5,0.822313
e45659cd38f8f13a,base fuels,biodiesel,C10,0.25,0.6141204
0d7ed0550d7737f9,base fuels,blend fuels,C10,0.5,0.7342165
9da318648d8ad448,base fuels,blended with gasoline,C10,0.5,0.59879833
ee8fcbd2da9144b5,base fuels,blends,C10,0.25,0.5856452
7bccd053f0eb3bb2,base fuels,blends fuels,C10,0.5,0.7430038
b6e9c1889b126a41,base fuels,carbon type,C10,0.0,0.6574763
211c78127f50943c,base fuels,cotton type,C10,0.0,0.54009455
e11d2a54911824ca,base fuels,derived based distillates,C10,0.25,0.6437107
f0d20cb3936a43a1,base fuels,derived based fuels,C10,0.5,0.8097478
281e548d2a7d83ff,base fuels,derived distillates,C10,0.5,0.64906794
a73b065970852ae6,base fuels,derived fuels,C10,0.5,0.8150994
d44191514ce0eed5,base fuels,diesel blends,C10,0.5,0.5981861
9c5320648bda48dd,base fuels,diesel fuel,C10,0.5,0.5994919
a4b24536be4674d9,base fuels,ethanol fuel,C10,0.5,0.564161
dba358b0eff41f8d,base fuels,ethanol fuel mixtures,C10,0.5,0.55747557
596fa6dddafc1429,base fuels,ethanolgasoline blends,C10,0.5,0.5186407
a80dcb87aa66995a,base fuels,fuel,C10,0.5,0.79320055
ad72ddd17afe8357,base fuels,fuel blends,C10,0.5,0.7171911
80fbb8814987103f,base fuels,fuel generally,C10,0.5,0.7428339
fab87074615c5679,base fuels,fuel products,C10,0.25,0.75266206
6be7c68b830e0828,base fuels,fuels,C10,0.5,0.79907
679bef5697f4594d,base fuels,fuels additves system,C10,0.5,0.75881124
7ebd84b11b612610,base fuels,fuels generally,C10,0.5,0.753563
200ba4c2f1f9a477,base fuels,hydrocarbon composition,C10,0.25,0.57801753
319db55b6a700aa4,base fuels,hydrous ethanol,C10,0.5,0.5793733
d57050e2367830e6,base fuels,internal combustion engines,C10,0.25,0.5912936
7e337deaec94ced3,base fuels,jet fuel blends,C10,0.5,0.6122279
08e8ebef0bacada9,base fuels,jet of blends,C10,0.25,0.6562022
9c3b0f7e892f3e38,base fuels,m100 type fuel,C10,0.5,0.6694057
60f7dff57590f014,base fuels,m85 type fuel,C10,0.5,0.61795574
1da565ec4a7a2356,base fuels,navy base,C10,0.0,0.59740853
db577ef205b377cf,base fuels,oil based distillates,C10,0.5,0.59972715
8eb88339ee6d6c8b,base fuels,oil based fuels,C10,0.5,0.70904595
893aab04610d8e08,base fuels,oil derived distillates,C10,0.25,0.5929691
b1d1f04891e65d99,base fuels,oil derived fuels,C10,0.5,0.70401305
3ad4fd4036bb551e,base fuels,oils,C10,0.25,0.62475824
e129ccdf2dad9041,base fuels,types of blends,C10,0.25,0.58001506
fc220b1d2d571402,base fuels,vehicle,C10,0.25,0.6086541
e6bd9376b7b5191c,cyclic alcohols,alcohols,C10,0.5,0.87353647
07a49e0390e8ea14,cyclic alcohols,aldehydes,C10,0.25,0.7189216
1ffb6ce8d0b1f76e,cyclic alcohols,aldehydes alcohols,C10,0.5,0.79771
5e4a914478ebb6ed,cyclic alcohols,aliphatic,C10,0.25,0.5845266
c1b7cf683456b724,cyclic alcohols,aliphatic aldehydes,C10,0.25,0.71032166
5627d82d9d9727ed,cyclic alcohols,aromatic,C10,0.25,0.67052746
8ba24b10f4e1894f,cyclic alcohols,aromatic alcohol,C10,0.5,0.8022628
830e94bf82c3e09f,cyclic alcohols,aromatic alcohols,C10,0.5,0.83227354
1c6aedc299811064,cyclic alcohols,aromatic hydrocarbons,C10,0.25,0.69142073
9a05514e9854b48a,cyclic alcohols,bicycle,C10,0.0,0.41018036
db59d27f683c9e35,cyclic alcohols,common salt,C10,0.0,0.42224166
00cb313304adbd98,cyclic alcohols,cyclic alcohol,C10,1.0,0.99043274
386f9d97aff4b7cb,cyclic alcohols,cyclic chain,C10,0.0,0.684548
78418d39a6f9f43e,cyclic alcohols,cyclic motion,C10,0.0,0.7318782
414c15a9413b2457,cyclic alcohols,cyclobutanols,C10,0.5,0.74807286
1141607c856d72a4,cyclic alcohols,cycloheptanol,C10,0.5,0.7185455
722d1baa970b37e3,cyclic alcohols,cycloheptanols,C10,0.5,0.7283059
f44b974b0d3d2861,cyclic alcohols,cyclohexanol,C10,0.5,0.7312079
4cde481368c82f1d,cyclic alcohols,cyclohexanols,C10,0.5,0.7403918
83077b9157bde9bd,cyclic alcohols,cyclopentanol,C10,0.5,0.7212656
95a0f069c7761ed6,cyclic alcohols,cyclopropanol,C10,0.5,0.7564275
fe0aed03f40017d7,cyclic alcohols,cyclopropanols,C10,0.5,0.76929605
756bbbeea41489e4,cyclic alcohols,glycylglycitol,C10,0.25,0.6957464
5e817d61af400df9,cyclic alcohols,hydroxyl compounds,C10,0.25,0.65382385
0edf265a33378d8c,cyclic alcohols,hydroxyl functional group,C10,0.25,0.6069565
bd8c7031dc2fea42,cyclic alcohols,inositol,C10,0.25,0.6617014
019ab77fb20c7009,cyclic alcohols,lignin,C10,0.25,0.61602545
fc91b32f4e7afb78,cyclic alcohols,lignin acids,C10,0.25,0.6219395
c97e47aecfeb4db0,cyclic alcohols,nacl salt,C10,0.0,0.5812351
3508ba7f253ae449,cyclic alcohols,phenolic alcohol,C10,0.5,0.87807006
44ad65f5b142e856,cyclic alcohols,phenolic alcohols,C10,0.5,0.8795956
ca062fb501ad77f6,cyclic alcohols,phenols,C10,0.5,0.75260055
bcd520f44a75a396,cyclic alcohols,phenols acids,C10,0.25,0.7100173
5a753120bd59e955,cyclic alcohols,phenols alcohols,C10,0.5,0.8620689
b62e97453dca68ce,cyclic alcohols,saturated,C10,0.25,0.5738228
23da21d3e1ae198a,cyclic alcohols,saturated aldehydes,C10,0.25,0.6829745
a779e4125d167932,cyclic alcohols,saturates alcohols,C10,0.5,0.820439
c9387468eb7c108f,cyclic alcohols,saturates aldehydes,C10,0.25,0.65773803
6aebfd63ff8e5500,cyclic alcohols,sodium chloride,C10,0.0,0.42791197
a8ef171f2cd6afd6,cyclic alcohols,toluene,C10,0.25,0.7005509
b4da2f24926e2542,cyclic alcohols,used as a drug,C10,0.25,0.6993289
7ea52849d60967cf,elevation view,angular elevation,C10,0.25,0.8006296
ade7edbf84431cc0,free fatty acid,free fatty acid content,C10,0.75,0.97870284
eca395f0c4e3e0bb,gasoline blend,automobile fuel,C10,0.25,0.7667722
543fa6ca6c0fafeb,gasoline blend,barrel of crude oil,C10,0.5,0.66853255
3d5b01494ed788d1,gasoline blend,blend,C10,0.5,0.62350774
5657ce02df4ed21b,gasoline blend,blender machine,C10,0.0,0.7470071
d4a9cb33a98a1608,gasoline blend,blending,C10,0.5,0.57574224
3665bcda76221b03,gasoline blend,combustion engines,C10,0.25,0.7439425
392dbe4f87921133,gasoline blend,composite blend,C10,0.0,0.6162535
589624c8412faa47,gasoline blend,distillate fraction blend,C10,0.5,0.6650233
db439e36269608f6,gasoline blend,distillation of petroleum,C10,0.5,0.7194726
f69fbecb83c41b4d,gasoline blend,fruit blend,C10,0.0,0.4127898
034803a07db89900,gasoline blend,fuel blend,C10,0.5,0.9049666
a95970c7146ae3fa,gasoline blend,fuel blending,C10,0.5,0.88101566
7c7cac0fa2bbb2a5,gasoline blend,gasoline blending,C10,1.0,0.97144735
9b5c4a539b0890ac,gasoline blend,gasoline mixture,C10,0.5,0.98150223
01e9469690102d34,gasoline blend,gasoline other blend,C10,0.5,0.89653397
c47717a0e2625a7f,gasoline blend,heterogeneous mixture,C10,0.0,0.5160408
e65376029a6e80bd,gasoline blend,hydrocarbon blend,C10,0.5,0.7238486
de335a2c45b59ab9,gasoline blend,massage oil,C10,0.0,0.48173544
dd33ebb9966ddbd6,gasoline blend,octane fraction blend,C10,0.5,0.772357
779354198ba5d085,gasoline blend,oil blending,C10,0.25,0.7891453
0daaca37c71c3554,gasoline blend,petrol blend,C10,0.75,0.9255147
ac0d7afb2d02fa3b,gasoline blend,petroleum derived flammable liquid,C10,0.5,0.6667909
cb5840900de4b301,gasoline blend,reciprocating engines,C10,0.25,0.6291199
b92ae85e239ec9d9,gasoline blend,refinery blend,C10,0.5,0.7675229
c9a41d0327f62ce7,gasoline blend,refinery gasoline blend,C10,0.5,0.9089742
06b61a16ae6112c5,gasoline blend,refinery gasoline blending,C10,0.5,0.8884503
89950491dce88496,gasoline blend,refinery process,C10,0.25,0.6537621
33f62c1c21ccd797,gasoline blend,vegetable blend,C10,0.0,0.36290252
e5d6b4ce7b3cd0f7,hydrocarbyl substituted succinic,acid,C10,0.25,0.4841277
0fa1c272940b9744,hydrocarbyl substituted succinic,acid acids,C10,0.25,0.5165022
69883aa5ab814997,hydrocarbyl substituted succinic,acid acids include,C10,0.25,0.48345008
7e7ff3be6a9cd8ee,hydrocarbyl substituted succinic,acid include,C10,0.25,0.489292
5acb92c037b3cb65,hydrocarbyl substituted succinic,acids,C10,0.25,0.5217678
8bc05a656990bb89,hydrocarbyl substituted succinic,acids include,C10,0.25,0.50851184
1eac3d64ce7ea5ff,hydrocarbyl substituted succinic,acylating acid,C10,0.5,0.60654527
f3e64c5839a0f4d2,hydrocarbyl substituted succinic,acylating acid include,C10,0.5,0.5966611
9280f7efad7fc360,hydrocarbyl substituted succinic,acylating acids,C10,0.5,0.59319735
99793887d509527d,hydrocarbyl substituted succinic,acylating acids include,C10,0.5,0.5670953
c8904935b62f7fcf,hydrocarbyl substituted succinic,alkenyl group substituted succinic,C10,0.5,0.7894775
4dc844ba64707ecd,hydrocarbyl substituted succinic,alkenyl group succinic,C10,0.5,0.7004377
44933b6bc299d5ba,hydrocarbyl substituted succinic,alkenyl of dicarboxylic,C10,0.25,0.6402951
cb7548e1b18e6471,hydrocarbyl substituted succinic,alkenyl of succinic,C10,0.25,0.6978091
e0887050e40e78d0,hydrocarbyl substituted succinic,alkenyl substituted dicarboxylic,C10,0.5,0.69971037
4273b5903c7d0607,hydrocarbyl substituted succinic,alkenyl substituted succinic,C10,0.5,0.7990053
5a5c5a589d7882ad,hydrocarbyl substituted succinic,alkenyl succinic,C10,0.5,0.6966829
83f3fe0013d16aa6,hydrocarbyl substituted succinic,alkyl of dicarboxylic,C10,0.25,0.65130544
dc938cefabc7c3cc,hydrocarbyl substituted succinic,alkyl of succinic,C10,0.25,0.7072833
13fc2685c50c9346,hydrocarbyl substituted succinic,alkyl substituted dicarboxylic,C10,0.75,0.743608
b95ea023d88eaee5,hydrocarbyl substituted succinic,alkyl substituted dicarboxylic acid,C10,0.75,0.7322547
5b8e32c4923e2be5,hydrocarbyl substituted succinic,alkyl substituted succinic,C10,0.5,0.8492063
58690676ff94f322,hydrocarbyl substituted succinic,butyl dioic acid,C10,0.5,0.7033904
8bba7c95fc77433e,hydrocarbyl substituted succinic,carboxyl group of carboxylic,C10,0.25,0.51684153
7507d2945bb440fd,hydrocarbyl substituted succinic,carboxyl group of polycarboxylic,C10,0.25,0.53869045
9ff46c600027ee7f,hydrocarbyl substituted succinic,carboxyl group the carboxylic,C10,0.25,0.51114553
4d89359fd4b08c25,hydrocarbyl substituted succinic,carboxyl group the polycarboxylic,C10,0.25,0.5356599
f6ed4681e1b5c2f6,hydrocarbyl substituted succinic,carboxyl of carboxylic,C10,0.25,0.5241173
d85a5c3d0b86f46f,hydrocarbyl substituted succinic,carboxyl of polycarboxylic,C10,0.0,0.5678359
3db24aa8033e3b6f,hydrocarbyl substituted succinic,carboxyl of the carboxylic,C10,0.25,0.53080827
0aed694739ac6cc9,hydrocarbyl substituted succinic,carboxyl of the polycarboxylic,C10,0.25,0.5674619
a6c963ba5e2ec388,hydrocarbyl substituted succinic,carboxylic,C10,0.25,0.54458153
cd054613ccf6f2dc,hydrocarbyl substituted succinic,carboxylic polycarboxylic,C10,0.25,0.56805956
357e7ffdc7e20247,hydrocarbyl substituted succinic,chcoh,C10,0.25,0.46791464
2ae1434d653ff67f,hydrocarbyl substituted succinic,chemical formula,C10,0.25,0.5365299
6152f01fd20b1da2,hydrocarbyl substituted succinic,corresponding carboxylic,C10,0.25,0.55705756
a69f20ae4b3d596a,hydrocarbyl substituted succinic,corresponding polycarboxylic,C10,0.25,0.5984254
8445a426162619dc,hydrocarbyl substituted succinic,dicarboxylic,C10,0.5,0.681854
2b57710927145ffe,hydrocarbyl substituted succinic,dicarboxylic acid,C10,0.25,0.6752
05bb7f8025fdd9b4,hydrocarbyl substituted succinic,ethyl substituted succinic acid,C10,0.5,0.81735903
f9e615cfc20e069b,hydrocarbyl substituted succinic,halogenated hydrocarbyl group,C10,0.25,0.7039923
48a32f633f4f1963,hydrocarbyl substituted succinic,hydro group substituted succinic,C10,0.25,0.9483184
a31867a28004b769,hydrocarbyl substituted succinic,hydro group succinic,C10,0.25,0.8189089
43f5cfe1f9fe7ea4,hydrocarbyl substituted succinic,hydro substituted dicarboxylic,C10,0.5,0.8151538
9618f89dcbb3d926,hydrocarbyl substituted succinic,hydro substituted succinic,C10,0.5,0.95598674
832e748c166e4de3,hydrocarbyl substituted succinic,hydro succinic,C10,0.25,0.8201527
761d6c25a79ad7f9,hydrocarbyl substituted succinic,hydrocarbyl group,C10,0.25,0.6437264
5222889736529276,hydrocarbyl substituted succinic,hydrocarbyl substituted acylating agent,C10,0.75,0.9108505
d837afadd129364d,hydrocarbyl substituted succinic,hydroxy of carboxylic,C10,0.25,0.7277089
c13a4d0e09c2663d,hydrocarbyl substituted succinic,hydroxy of polycarboxylic,C10,0.25,0.76107496
830aab029785879b,hydrocarbyl substituted succinic,hydroxyl group of carboxylic,C10,0.25,0.68082386
9e97fa7863311471,hydrocarbyl substituted succinic,hydroxyl group of polycarboxylic,C10,0.25,0.69931304
9cd74f3e20be3412,hydrocarbyl substituted succinic,hydroxyl group the carboxylic,C10,0.25,0.68784314
2287983319fe446c,hydrocarbyl substituted succinic,hydroxyl group the polycarboxylic,C10,0.25,0.70883936
d5d5fda6cfb6e029,hydrocarbyl substituted succinic,hydroxyl of carboxylic,C10,0.25,0.7119716
058bcd4c2589a197,hydrocarbyl substituted succinic,hydroxyl of the carboxylic,C10,0.25,0.70623803
604c75773201cbe5,hydrocarbyl substituted succinic,hydroxyl of the polycarboxylic,C10,0.25,0.7242455
8d6163d40eaa4156,hydrocarbyl substituted succinic,linear hydrocarbyl,C10,0.25,0.6572412
d3cb71b390012997,hydrocarbyl substituted succinic,metabolic intermediate,C10,0.25,0.48309827
94c5e3a404129d26,hydrocarbyl substituted succinic,mineral acid,C10,0.0,0.5251048
c9fc1434f3d05640,hydrocarbyl substituted succinic,natural acids,C10,0.25,0.5936164
80bb9b5b46b6a8c3,hydrocarbyl substituted succinic,propyl butanedioic acid,C10,0.5,0.6750133
a81faa450ad96780,hydrocarbyl substituted succinic,substituted 14 butanedioic acid,C10,0.5,0.68707526
bc5b06a282b9e2a5,hydrocarbyl substituted succinic,substituted butanedioic acid,C10,0.5,0.7609159
7708703f0affe09b,hydrocarbyl substituted succinic,substituted dicarboxylic,C10,0.5,0.7512989
9224f4b52d3c958f,hydrocarbyl substituted succinic,substituted dicarboxylic acid,C10,0.5,0.75315595
9b06d67941f6d49b,hydrocarbyl substituted succinic,substituted salt,C10,0.0,0.71741587
d18d4c02db268e17,hydrocarbyl substituted succinic,substituted spices,C10,0.0,0.64284545
6f54b320ed9b2d8c,hydrocarbyl substituted succinic,substituted succinate,C10,0.5,0.77635646
6354b2baeebd8487,hydrocarbyl substituted succinic,substituted succinic,C10,0.5,0.7760923
a0e5923841e8e8b0,hydrocarbyl substituted succinic,substituted succinic acid,C10,0.5,0.7967968
4022692f11d34f0f,hydrocarbyl substituted succinic,substituted succinic acids,C10,0.5,0.786386
7071bc0449df0e69,hydrocarbyl substituted succinic,substituted succinic anhydride,C10,0.25,0.84142476
f52c983520ae0b71,hydrocarbyl substituted succinic,substituted sugar,C10,0.0,0.5994092
a9dfa4e6ead53ea8,hydrocarbyl substituted succinic,succinic,C10,0.25,0.6354573
ad30c073ea9d15b4,hydrocarbyl substituted succinic,succinic acid,C10,0.25,0.6777838
765ac68ed9fd3860,hydrocarbyl substituted succinic,succinic containing,C10,0.25,0.6332681
22478749c2c26c21,hydrocarbyl substituted succinic,sulfuric acid,C10,0.0,0.51838124
d228cf02e3e79cc7,hydrocarbyl substituted succinic,sulfurous acid,C10,0.0,0.46873844
aeb4775038e143dc,maintain oxygen level,air level,C10,0.25,0.80012923
d0e572f82c492107,maintain oxygen level,air pressure,C10,0.25,0.72284675
782258f196a763a8,maintain oxygen level,blood level,C10,0.0,0.59450567
88c72acf9622e192,maintain oxygen level,control oxygen deficiency,C10,0.5,0.7486702
3872e3d5b1f91c61,maintain oxygen level,ensure oxygen level,C10,0.5,0.96853477
3f582c5d03311475,maintain oxygen level,ensuring oxygen level,C10,0.5,0.95605654
b92a0873019e654f,maintain oxygen level,glucose level,C10,0.0,0.585449
2b0d9ade602eca7e,maintain oxygen level,maintain air level,C10,0.5,0.9188528
8aa625acb2ad32f3,maintain oxygen level,maintain health,C10,0.0,0.75684035
3721313f5d5b568e,maintain oxygen level,maintain oxygen concentration,C10,0.5,0.97060734
b8dface04d733fe7,maintain oxygen level,maintain oxygen saturation,C10,0.75,0.94393575
763cdb7d9cb6c09c,maintain oxygen level,maintain peace,C10,0.0,0.6678294
ec70f6f73ad8c97d,maintain oxygen level,maintain spo2 level,C10,0.75,0.64418894
e02d6078cf90e02a,maintain oxygen level,maintain weight,C10,0.0,0.7184211
1099c8402392f53f,maintain oxygen level,maintained oxygen level,C10,1.0,0.9642429
12b0d3c9092832fc,maintain oxygen level,maintaining oxygen level,C10,1.0,0.98939335
ce51c12914205a2d,maintain oxygen level,oximeter,C10,0.25,0.46622264
47f571b50cf8c784,maintain oxygen level,spirometer,C10,0.25,0.42799214
acc0bc5af077a7dc,maintain oxygen level,spo2,C10,0.25,0.4442286
cfaf93147243d2b0,maintain oxygen level,water saturation,C10,0.0,0.74326503
0e8dc20baad982cd,metal phase,phase metal,C10,0.5,0.9367547
964284727766f742,olefin production,alkene synthesis,C10,0.75,0.68468493
4a61749cc1449e13,olefin production,butene synthesis,C10,0.5,0.67635024
b3f7d2cba525c809,olefin production,catalytic processes,C10,0.25,0.6702136
0fa0e80d78b69980,olefin production,chain growth polymerization,C10,0.5,0.5898286
82d3f256e8784370,olefin production,cosmetic synthesis,C10,0.0,0.4413937
fe0001751f8a145e,olefin production,etherification,C10,0.25,0.5712096
a889a3eae71a38cf,olefin production,generation gap,C10,0.0,0.5157188
9aad4ef3e9c1391c,olefin production,hydrocarbon cracking,C10,0.25,0.5844567
82e39fbb210b7be2,olefin production,mechanical properties,C10,0.25,0.62467813
d24d1ef403888796,olefin production,monomer propylene,C10,0.5,0.66796076
4ddbb73e80bc292b,olefin production,mto process,C10,0.5,0.69567454
8d1d841b373fef66,olefin production,oligomerization,C10,0.25,0.6938522
d345702ed29f4128,olefin production,polypropylene fiber,C10,0.5,0.6547182
65bc77a0ffb01c53,olefin production,process template,C10,0.0,0.6715377
02904182cac13f4b,olefin production,producing,C10,0.25,0.65548724
cdf6e25118a0050e,olefin production,producing ethylene,C10,0.5,0.6909771
7689191ecc83a767,olefin production,producing olefins,C10,0.75,0.9334839
28b4eef25cc2efc3,olefin production,production,C10,0.25,0.65515244
e88c81ad9ce2c29e,olefin production,production of crops,C10,0.0,0.52234745
9b812feac17b7531,olefin production,production of eggs,C10,0.0,0.47475636
ac9eb65cf85f2904,olefin production,production of milk,C10,0.0,0.47893804
871c5c154aeb0518,olefin production,propylene generation,C10,0.5,0.7019313
437fb31c9df50d9b,olefin production,recovering olefins,C10,0.75,0.8078453
836ad786b322e040,olefin production,thermal properties,C10,0.25,0.61629
e0885ba119618fe5,olefin production,thermal steam cracking,C10,0.25,0.56679076
0008e0061dd55618,olefin production,thermoplastic polymer,C10,0.5,0.6351894
f278af6225cada3d,oven batteries,arrangement,C10,0.0,0.43525645
6fba1ab1ca5246e4,oven batteries,artillery battery,C10,0.0,0.5051789
5c24dd3361ba190d,oven batteries,batteries,C10,0.5,0.6533807
cf6b17865ba88fa9,oven batteries,battery,C10,0.5,0.60672337
4ba49fb433c6abe0,oven batteries,charging batteries,C10,0.5,0.66962266
e22fe4b73b23e50d,oven batteries,charging point,C10,0.25,0.5273375
d71771e124aae30d,oven batteries,cob 6,C10,0.5,0.4096622
4338d4ede793bc05,oven batteries,coke oven batteries,C10,0.5,0.7803793
d0c98441ef3e2544,oven batteries,coking plants,C10,0.5,0.48285818
1d9e229799a43769,oven batteries,combustion,C10,0.25,0.7051117
a7f003aa644f4b30,oven batteries,concrete wall,C10,0.0,0.46521738
b301678beeb91302,oven batteries,drums,C10,0.0,0.5114753
b1cac87fd711445b,oven batteries,electrical socket,C10,0.25,0.6511536
70cb4c594e6f4fd9,oven batteries,food batter,C10,0.0,0.65267324
9aa6200bf315b785,oven batteries,furnace cell,C10,0.5,0.7988556
1688647e14fc24d3,oven batteries,furnace power source,C10,0.5,0.7394936
0dd78f84a0345880,oven batteries,heating arrangement,C10,0.5,0.79749876
51da27d40c1fcb06,oven batteries,heating walls,C10,0.25,0.8023197
ee29ee2c093716bc,oven batteries,oven,C10,0.5,0.9109555
79f85144a13e26c8,oven batteries,oven battery,C10,1.0,0.98680586
9fddaf74cd83781c,oven batteries,oven cell,C10,0.5,0.938697
5bc0a0e2c6123f08,oven batteries,oven furnace,C10,0.5,0.916658
355d21ea581701a7,oven batteries,oven power source,C10,0.75,0.9428833
1c9e20e5a2297da5,oven batteries,oven structures,C10,0.5,0.90509063
3a3f173702ab69fa,oven batteries,oven technology,C10,0.25,0.9328123
6b452c1fc3aef038,oven batteries,ovens,C10,0.5,0.93224233
c3fee8bdaff35b3e,oven batteries,ovens batteries,C10,1.0,0.9774821
fb4fa0a77a8cf80d,oven batteries,ovens battery,C10,1.0,0.966757
56081847b1bf48fb,oven batteries,ovens structures,C10,0.5,0.901337
00aff21f3da9d757,oven batteries,over the head,C10,0.0,0.4501382
b9d71eb2c779727c,oven batteries,plantlets,C10,0.0,0.38888466
fcde27a79ddbb570,oven batteries,quenching furnace,C10,0.5,0.67374325
